,words,cos,id,brand,hash_similarity,match,predicted_match,predicted_scores
1156,0.3333333333333333,0.2201723988260921,0.0,0.0,0.0,1,0,0.1973825119438075
324,0.064516129032258,0.2032406433607844,0.0,0.0,0.125,1,0,0.1713608109013731
933,0.5,0.3442410065251526,0.0,0.0,0.0,1,0,0.29162831616169244
1621,0.3333333333333333,0.3180870383815637,0.0,0.0,0.0,1,0,0.26058364855085836
922,0.25,0.2158267496324676,0.0,0.0,0.125,1,0,0.18789877986385944
1115,0.4285714285714285,0.2799396732390524,0.0,0.0,0.0625,1,0,0.23923524108756888
1031,0.3333333333333333,0.3710495083175786,0.0,0.0,0.0625,1,0,0.3075044752059576
1005,0.1666666666666666,0.0847397761251631,0.0,0.0,0.8125,1,0,0.1653604780681217
300,0.5,0.1825311891659405,0.0,0.0,0.0,1,0,0.1851695316855282
1193,0.2222222222222222,0.0929515506745328,0.0,0.0,0.125,1,0,0.12729062967467125
1704,0.75,0.5857646335426198,0.0,0.0,0.5,0,1,0.7504592688379192
1127,0.3636363636363636,0.3747678634011799,0.0,0.0,0.125,1,0,0.33147026433789334
960,0.4285714285714285,0.3902710728291465,0.0,0.0,0.0,1,0,0.33013528527300906
1196,0.4444444444444444,0.4309091522830103,0.0,1.0,0.875,1,0,0.3233659655020619
917,0.3333333333333333,0.1455392466980153,0.0,0.0,0.0625,1,0,0.15648000380941185
1420,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9484388487004602
1054,0.4,0.3339650980604911,0.0,0.0,0.75,1,0,0.4482994810803177
1090,0.5,0.3311886838339098,0.0,0.0,0.1875,1,0,0.3188990829325032
1104,0.1666666666666666,0.1761058955371612,0.0,0.0,0.5,1,0,0.1852803012539659
1727,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9484388487004602
938,0.0769230769230769,0.0319056008614224,0.0,0.0,0.0625,1,0,0.10033473583910826
1306,0.75,0.5920174113427256,0.0,0.0,0.0,0,1,0.6433018908619668
1154,0.4285714285714285,0.3287473884942528,0.0,0.0,0.4375,1,0,0.36508598682706206
294,0.5,0.1957477206981967,0.0,0.0,0.0,1,0,0.19260947621584076
950,0.0,0.0,0.0,0.0,0.0,1,0,0.1047559850690145
1523,0.4285714285714285,0.4514831261404928,0.0,0.0,0.0,1,0,0.4043483617942538
1089,0.5,0.4272806202149183,0.0,0.0,0.1875,1,0,0.4363008600307954
1606,0.3333333333333333,0.3180870383815637,0.0,0.0,0.0,1,0,0.26058364855085836
1114,0.1428571428571428,0.1556961419222854,0.0,0.0,0.125,1,0,0.15150741822884292
308,0.0,0.0,0.0,0.0,0.0625,1,0,0.10364725692085291
887,0.3333333333333333,0.431978824093452,0.0,0.0,0.375,1,0,0.4618075468630717
1504,0.3333333333333333,0.3599128294284758,0.0,0.0,0.0,1,0,0.29126585416069545
942,0.6,0.5811427252829743,0.0,1.0,0.125,1,0,0.3583780754611611
1511,0.3333333333333333,0.3599128294284758,0.0,0.0,0.0,1,0,0.29126585416069545
1519,0.4285714285714285,0.4514831261404928,0.0,0.0,0.0,1,0,0.4043483617942538
1706,0.5,0.4913810310780393,0.0,0.0,0.6875,0,1,0.6509370520979053
63,0.6666666666666666,0.5647764938095019,0.0,0.0,0.0625,0,1,0.6112333119317412
1137,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.23745367449116012
1263,0.8,0.8364505476656992,0.0,0.0,0.0,0,1,0.8705658394046413
1667,0.2857142857142857,0.1855102513492953,0.0,0.0,0.0,1,0,0.1755113748434233
1015,0.4545454545454545,0.3446087957970015,0.0,1.0,0.0,1,0,0.1842187279022237
870,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.21173297653487455
876,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.21173297653487455
1045,0.6666666666666666,0.3869927448226222,0.0,0.0,0.0625,1,0,0.3828498669748044
1618,0.5,0.4960287561004557,0.0,0.0,0.0,1,0,0.4748732964136914
215,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.3986478279678625
216,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.3986478279678625
188,0.4285714285714285,0.4966992998832585,0.0,0.0,0.0,1,0,0.46235686558854
1066,0.6666666666666666,0.3869927448226222,0.0,0.0,0.0625,1,0,0.3828498669748044
967,0.25,0.1351593860275513,0.0,0.0,0.0625,1,0,0.1477360902228487
1109,0.375,0.2799396732390524,0.0,0.0,0.0625,1,0,0.23578093163369923
1737,0.7142857142857143,0.5132617049224909,0.0,0.0,0.0625,0,1,0.5545025892521067
1224,0.75,0.4793263860603955,0.0,0.0,0.0,0,1,0.5000622520942376
918,0.1111111111111111,0.1393878076206711,0.0,0.0,0.0,1,0,0.14446249765237712
924,0.4,0.329291512549579,0.0,0.0,0.25,1,0,0.3151745311767244
1082,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.3685567261256729
1030,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.3685567261256729
941,0.5,0.398919789479331,0.0,1.0,0.0625,1,0,0.21756042050249763
213,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.3986478279678625
921,0.0833333333333333,0.0905472157767625,0.0,0.0,0.1875,1,0,0.1201415347296891
893,0.6,0.4827690832849429,0.0,0.0,0.0,1,0,0.47635066745773
1722,0.75,0.6607277279172508,0.0,0.0,0.0,0,1,0.7209423974039582
241,0.3333333333333333,0.1498005213196571,0.0,0.0,0.0,1,0,0.15958441822275343
1745,0.8,0.6331040320432417,0.0,0.0,0.0,0,1,0.6989464685598837
1259,1.0,0.8881436818779986,0.0,0.0,0.0,0,1,0.9110837378104241
667,0.6666666666666666,0.681907800251979,0.0,0.0,0.0,0,1,0.730506825039266
1198,0.3333333333333333,0.5285057457626104,0.0,1.0,0.25,1,0,0.29190986634676824
600,0.5714285714285714,0.555325545408962,0.0,0.0,0.4375,0,1,0.6768643442758303
544,0.7142857142857143,0.6649725392835033,0.0,0.0,0.125,0,1,0.7465828857526029
1116,0.2857142857142857,0.1972062574904275,0.0,0.0,0.0,1,0,0.1818176001914012
1273,0.0,0.0,0.0,0.0,0.0,1,0,0.1047559850690145
939,0.375,0.2004778216459598,0.0,0.0,0.0625,1,0,0.18725559662571642
1191,0.2222222222222222,0.0929515506745328,0.0,0.0,0.125,1,0,0.12729062967467125
